topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 46, ""_ts"": 1616700969260}]",0,0,1616700969.2538471,0.000347137451171875
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 36, ""_ts"": 1616700969260}]",0,0,1616700969.2542799,0.00043272972106933594
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 2, ""_ts"": 1616700969261}]",0,0,1616700969.254636,0.0003561973571777344
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 177.403938919, ""updated"": 185.350917902, ""count"": 786}}, ""cpu_time"": 185.28598338, ""utc_time"": 1616700969.1937685, ""build_no"": ""1.3.0.2"", ""_ts"": 1616700969262}",0,0,1616700969.256704,0.002068042755126953
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616700969263}]",0,0,1616700969.257067,0.0003628730773925781
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 177.403938919, ""updated"": 185.350917902, ""count"": 786}}, ""cpu_time"": 185.29245774, ""utc_time"": 1616700969.2002416, ""build_no"": ""1.3.0.2"", ""_ts"": 1616700969263}",0,0,1616700969.259767,0.0027000904083251953
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616700969264}]",0,0,1616700969.260179,0.0004119873046875
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616700969264}]",0,0,1616700969.2633321,0.003153085708618164
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616700970467}]",0,0,1616700970.4671628,1.2038307189941406
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616700970568}]",0,0,1616700970.560159,0.09299612045288086
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 6.983399998716777e-05, ""_ts"": 1616700970569}]",0,0,1616700970.5628328,0.0026738643646240234
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616700970570}]",0,0,1616700970.5629902,0.00015735626220703125
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616700970570}]",0,0,1616700970.5631292,0.00013899803161621094
