topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616701663078}]",0,0,1616701663.0529249,0.0003609657287597656
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 879.166460834, ""count"": 4718}}, ""cpu_time"": 879.158350978, ""utc_time"": 1616701663.066135, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701663079}",0,0,1616701663.053281,0.0003561973571777344
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616701664383}]",0,0,1616701664.420599,1.3673179149627686
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616701664383}]",0,0,1616701664.424531,0.003931999206542969
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0.10040683500005798, ""_ts"": 1616701664485}]",0,0,1616701664.4564228,0.031891822814941406
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616701664486}]",0,0,1616701664.4599261,0.0035033226013183594
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616701664486}]",0,0,1616701664.460201,0.00027489662170410156
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""print_job_with_dancer_arm"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 880.575532233, ""count"": 4858}}, ""cpu_time"": 880.578231173, ""utc_time"": 1616701664.4860146, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701664487}",0,0,1616701664.46046,0.0002589225769042969
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 0, ""_ts"": 1616701664585}, {""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 1, ""_ts"": 1616701664585}]",0,0,1616701664.557266,0.09680604934692383
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 1, ""_ts"": 1616701664586}]",0,0,1616701664.560402,0.0031359195709228516
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0.11017203599999448, ""_ts"": 1616701664685}]",0,0,1616701664.65782,0.09741806983947754
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 1, ""_ts"": 1616701664686}]",0,0,1616701664.6609678,0.0031478404998779297
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 1, ""_ts"": 1616701664687}]",0,0,1616701664.6613078,0.0003399848937988281
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 0, ""_ts"": 1616701664687}]",0,0,1616701664.661807,0.0004992485046386719
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616701664886}]",0,0,1616701664.933672,0.2718648910522461
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 1, ""_ts"": 1616701664887}]",0,0,1616701664.937404,0.003731966018676758
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616701665289}]",0,0,1616701665.342581,0.40517711639404297
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 0, ""_ts"": 1616701665893}]",0,0,1616701665.864778,0.5221970081329346
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 1.2383586500000092, ""_ts"": 1616701665894}]",0,0,1616701665.8688588,0.004080772399902344
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0, ""_ts"": 1616701665894}]",0,0,1616701665.869209,0.0003502368927001953
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0, ""_ts"": 1616701665895}]",0,0,1616701665.872019,0.0028100013732910156
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0, ""_ts"": 1616701665895}]",0,0,1616701665.8755178,0.0034987926483154297
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616701665896}]",0,0,1616701665.877904,0.0023860931396484375
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 881.985226326, ""count"": 4998}}, ""cpu_time"": 881.951334072, ""utc_time"": 1616701665.8591192, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701665897}",0,0,1616701665.880778,0.002874135971069336
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616701665898}]",0,0,1616701665.883769,0.0029909610748291016
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 0, ""_ts"": 1616701665993}]",0,0,1616701665.9646752,0.08090615272521973
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0.07013189799999964, ""_ts"": 1616701665994}]",0,0,1616701665.9679759,0.0033006668090820312
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0.27087687200003074, ""_ts"": 1616701666195}]",0,0,1616701666.167661,0.19968509674072266
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616701666196}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616701666196}]",0,0,1616701666.1707149,0.003053903579711914
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616701666496}]",0,0,1616701666.5708659,0.40015101432800293
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0.5729444319999857, ""_ts"": 1616701666497}]",0,0,1616701666.573971,0.00310516357421875
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 88, ""_ts"": 1616701666498}]",0,0,1616701666.5743942,0.00042319297790527344
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 7, ""_ts"": 1616701666498}]",0,0,1616701666.5747688,0.0003745555877685547
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 44, ""_ts"": 1616701666499}]",0,0,1616701666.575072,0.0003032684326171875
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 882.587219698, ""count"": 5057}}, ""cpu_time"": 882.532376119, ""utc_time"": 1616701666.4401603, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701666500}",0,0,1616701666.575426,0.0003540515899658203
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616701666501}]",0,0,1616701666.575783,0.00035691261291503906
